Elspot flow SE in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 09-11-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE4 > DK2;DK2 > SE4;SE3 > NO1;NO1 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;SE > FI;FI > SE;SE1 > SE2;SE2 > SE1;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;SE4 > PL;PL > SE4;SE4 > LT;LT > SE4;SE4 > DE;DE > SE4
20-11-2019;17 - 18;6725;0;4900;0;1300;0;0;328,1;0;0;1515;0;1200;0;2715;0;2077,9;0;0;437,1;0;650;0;150;532,1;0;0;0;615;0
20-11-2019;18 - 19;6535,7;0;4900;0;1300;0;0;191,7;0;0;1515;0;1200;0;2715;0;2025,6;0;0;448,4;0;581;0;150;600;0;71;0;615;0
20-11-2019;19 - 20;6058,5;0;4900;0;1300;0;0;77,7;0;0;1515;0;1136,6;0;2651,6;0;1614,1;0;0;419;0;577,3;0;150;600;0;208,3;0;615;0
20-11-2019;20 - 21;5761,6;0;4900;0;1300;0;588,5;0;0;0;1515;0;568,7;0;2083,7;0;1486,3;0;0;362,6;0;497,8;0;150;600;0;363,2;0;615;0
20-11-2019;21 - 22;4615,8;0;4676,4;0;1300;0;246;0;0;0;1515;0;478,1;0;1993,1;0;906;0;0;116,4;0;397;0;150;600;0;294,3;0;615;0
20-11-2019;22 - 23;3555,2;0;3380,2;0;934,2;0;1186,3;0;0;0;1515;0;311,5;0;1826,5;0;308,5;0;9,1;0;0;350,9;0;150;600;0;157,9;0;15;0
20-11-2019;23 - 00;2725,2;0;2619,2;0;644,3;0;2000;0;0;0;1515;0;0;0;1515;0;127,3;0;413,1;0;0;317,4;0;150;470,7;0;0;0;0;0
21-11-2019;00 - 01;2532,1;0;2341,2;0;873,2;0;1477,9;0;0;0;1178,7;0;142;0;1320,7;0;0;0;268,1;0;0;400;0;129,2;41,2;0;0;0;0;0
21-11-2019;01 - 02;2223,8;0;2264;0;1021,5;0;1421;0;0;0;1140,3;0;115,8;0;1256,1;0;0;0;414;0;0;400;0;138,4;0;0;0;184;0;0
21-11-2019;02 - 03;2047,9;0;2240,1;0;1249,5;0;1351;0;0;0;1104,3;0;88,8;0;1193,1;0;0;0;487,2;0;0;400;0;128;0;0;0;423,1;0;0
21-11-2019;03 - 04;2210,2;0;2364;0;1280,6;0;1471;0;0;0;1099,8;0;80,6;0;1180,4;0;0;0;395;0;0;400;0;142,6;0;0;0;327,3;0;0
21-11-2019;04 - 05;2740,5;0;2157,4;0;775,5;0;1484;0;0;0;1141,9;0;686,8;0;1828,7;0;0;0;105;0;0;400;0;150;0;0;0;11,7;0;0
21-11-2019;05 - 06;3583,5;0;3259,4;0;647,3;0;148,5;0;0;0;1500;0;1200;0;2700;0;48,5;0;0;291,2;0;400;0;150;506;0;552,4;0;0;0
21-11-2019;06 - 07;5542,3;0;4800;0;1300;0;0;384,1;0;0;1500;0;1200;0;2700;0;1069,2;0;0;517,2;0;400;0;150;600;0;700;0;270,4;0
21-11-2019;07 - 08;6297,1;0;4800;0;1300;0;0;493,9;0;0;1500;0;1200;0;2700;0;1594,4;0;0;486,1;0;400;0;150;600;0;446,8;0;134,2;0
21-11-2019;08 - 09;6317,5;0;4900;0;1300;0;0;751,8;0;0;1500;0;1200;0;2700;0;1606,9;0;0;398,1;0;400;0;150;600;0;479,4;0;142,6;0
21-11-2019;09 - 10;6180,2;0;4900;0;1300;0;0;852,1;0;0;1500;0;1086,6;0;2586,6;0;1517,8;0;0;306,4;0;400;0;150;600;0;468,2;0;200;0
21-11-2019;10 - 11;6049,4;0;4805,7;0;1300;0;0;860,7;0;0;1499,9;0;873,8;0;2373,7;0;1386,7;0;0;311,4;0;400;0;150;600;0;449,1;0;200;0
21-11-2019;11 - 12;6048,8;0;4754,8;0;1300;0;0;926,5;0;0;1500;0;925,7;0;2425,7;0;1323,9;0;0;412,1;0;400;0;150;600;0;391,6;0;200;0
21-11-2019;12 - 13;6134,6;0;4708,6;0;1300;0;0;1047;0;0;1500;0;1200;0;2700;0;1399,4;0;0;497,9;0;400;0;150;600;0;384,5;0;200;0
21-11-2019;13 - 14;6345,7;0;4900;0;1300;0;0;973,7;0;0;1500;0;1200;0;2700;0;1565,4;0;0;495,9;0;400;0;150;600;0;572,7;0;200;0
21-11-2019;14 - 15;6286,3;0;4900;0;1300;0;0;1097,2;0;0;1500;0;1200;0;2700;0;1458,5;0;0;558,1;0;400;0;150;600;0;575,4;0;200;0
21-11-2019;15 - 16;6257,3;0;4900;0;1300;0;0;1116,6;0;0;1500;0;1200;0;2700;0;1410;0;0;600;0;400;0;150;600;0;555,8;0;200;0
21-11-2019;16 - 17;6332,2;0;4900;0;1300;0;0;1016,3;0;0;1500;0;1200;0;2700;0;1397,7;0;0;600;0;400;0;150;600;0;560,8;0;200;0
21-11-2019;17 - 18;6499;0;4900;0;1300;0;0;782,8;0;0;1500;0;1200;0;2700;0;1423,3;0;0;600;0;400;0;150;600;0;178,4;0;615;0
21-11-2019;18 - 19;6413,5;0;4900;0;1300;0;0;592,5;0;0;1500;0;1200;0;2700;0;1354;0;0;600;0;400;0;150;600;0;299,4;0;615;0
21-11-2019;19 - 20;6081,7;0;4665,9;0;1300;0;0;302,8;0;0;1500;0;1094,2;0;2594,2;0;1216,3;0;0;600;0;400;0;150;600;0;248,6;0;615;0
21-11-2019;20 - 21;5379,7;0;4533,1;0;1300;0;54,8;0;0;0;1500;0;500,8;0;2000,8;0;912;0;0;572,8;0;400;0;150;600;0;299,2;0;615;0
21-11-2019;21 - 22;4377;0;3396,3;0;954,7;0;265,3;0;0;0;1500;0;689,8;0;2189,8;0;599,7;0;0;299,4;0;400;0;150;300,4;0;0;0;615;0
21-11-2019;22 - 23;3631,5;0;2528,7;0;828;0;1148,7;0;0;0;1500;0;465,1;0;1965,1;0;375;0;0;9,4;0;400;0;150;106,1;0;0;0;256,4;0
21-11-2019;23 - 00;2413,9;0;1905,7;0;1092,8;0;1156;0;0;0;1098;0;408,5;0;1506,5;0;0;0;227,8;0;0;364,3;0;0;0;0;0;295,6;0;0
22-11-2019;00 - 01;1366,1;0;1772,1;0;822,5;0;913;0;600;0;488,2;0;674;0;1162,2;0;0;0;624,3;0;0;0;0;0;0;0;0;305;234,6;0
22-11-2019;01 - 02;1118,2;0;1716,3;0;973,8;0;860;0;715;0;378,7;0;610,2;0;988,9;0;0;0;700;0;0;0;61;0;0;34,3;0;287;89;0
22-11-2019;02 - 03;1248,3;0;2128,3;0;925,2;0;802;0;715;0;440,5;0;511,1;0;951,6;0;0;0;622,8;0;0;0;0;0;0;77,9;0;268;615;0
22-11-2019;03 - 04;1394,7;0;2128,2;0;877,9;0;911;0;715;0;503,7;0;478,2;0;981,9;0;0;0;520,5;0;0;0;0;0,1;0;0;0;304;615;0
22-11-2019;04 - 05;1798,2;0;1688,1;0;811,7;0;1017;0;715;0;701,6;0;1090,6;0;1792,2;0;0;0;402,9;0;0;84,6;0;0,1;0;10,4;0;98,1;15;0
22-11-2019;05 - 06;2655,6;0;1696,1;0;0;287,1;1459;0;715;0;1550;0;1200;0;2750;0;0;26,1;29,8;0;0;400;0;0;313,4;0;501,9;0;0;0
22-11-2019;06 - 07;4679,9;0;3718,9;0;686,3;0;429;0;715;0;1550;0;1200;0;2750;0;832,6;0;0;245,9;0;363,9;0;150;600;0;700;0;137,4;0
22-11-2019;07 - 08;5827,2;0;4800;0;1300;0;0;430,8;715;0;1550;0;1200;0;2750;0;1219,2;0;0;376,4;0;363,2;0;150;600;0;696,5;0;200;0
22-11-2019;08 - 09;6027,8;0;4900;0;1300;0;0;482,3;715;0;1550;0;1200;0;2750;0;1206,5;0;0;334,1;0;311,2;0;150;600;0;700;0;194,8;0
22-11-2019;09 - 10;5826,2;0;4481,2;0;1300;0;0;250,6;715;0;1550;0;1199,9;0;2749,9;0;1091,1;0;0;294,3;0;278,8;0;150;600;0;274;0;200;0
22-11-2019;10 - 11;5795,5;0;4455,1;0;1300;0;0;193,7;715;0;1550;0;1039,8;0;2589,8;0;1054;0;0;306,8;0;261,1;0;150;600;0;174,8;0;200;0
22-11-2019;11 - 12;5724,3;0;4423,7;0;1300;0;0;309,7;715;0;1550;0;1035;0;2585;0;1060,1;0;0;337,8;0;265,8;0;150;600;0;117,6;0;200;0
22-11-2019;12 - 13;5860,2;0;4681,6;0;1300;0;0;519;715;0;1549,9;0;1200;0;2749,9;0;1106,2;0;0;385,1;0;263;0;150;600;0;368,5;0;200;0
22-11-2019;13 - 14;5789,2;0;4900;0;1200,3;0;0;688,1;715;0;1550;0;1200;0;2750;0;1087,6;0;0;323,2;0;235,3;0;150;600;0;700;0;200;0
22-11-2019;14 - 15;5948,3;0;4900;0;1300;0;0;524,6;715;0;1550;0;1200;0;2750;0;1124,4;0;0;408,9;0;266,5;0;150;600;0;634,5;0;187,7;0
22-11-2019;15 - 16;5720,7;0;4900;0;1300;0;0;877,3;715;0;1550;0;1200;0;2750;0;1089,5;0;0;324,8;0;225,4;0;150;600;0;700;0;55,2;0
22-11-2019;16 - 17;5957,5;0;4900;0;1300;0;0;929,1;715;0;1550;0;1200;0;2750;0;1126,7;0;0;358,4;0;224;0;150;600;0;700;0;3;0
22-11-2019;17 - 18;6063,5;0;4900;0;1300;0;0;914,4;715;0;1550;0;1200;0;2750;0;1163,8;0;0;409,3;0;237,8;0;150;600;0;582,9;0;95,3;0
22-11-2019;18 - 19;5557,6;0;4900;0;997,7;0;0;1134,2;715;0;1550;0;1200;0;2750;0;1089,2;0;0;326,4;0;196,3;0;150;600;0;700;0;374,5;0
22-11-2019;19 - 20;5006,2;0;4295,7;0;1300;0;0;265,2;321,8;0;1550;0;1124,4;0;2674,4;0;894,1;0;0;226,1;0;239,8;0;150;600;0;318,7;0;0;0
22-11-2019;20 - 21;4737,1;0;3284,7;0;81,4;0;817,5;0;321,8;0;1550;0;1200;0;2750;0;798,4;0;0;136,8;0;245,3;0;150;600;0;700;0;0;0
22-11-2019;21 - 22;4456;0;3177;0;121,2;0;1020,2;0;321,8;0;1550;0;1200;0;2750;0;730,9;0;0;33,3;0;227,5;0;150;600;0;669,9;0;0;0
22-11-2019;22 - 23;3562,6;0;2406,3;0;0;189,1;1253;0;321,8;0;1550;0;1200;0;2750;0;240,9;0;93;0;0;89,8;0;150;600;0;350,2;0;0;0
22-11-2019;23 - 00;1586,5;0;1150,1;0;0;702,5;1153;0;0;115,3;1205,6;0;1200;0;2405,6;0;0;288,8;700;0;0;164,7;0;0;576,1;0;0;0;0;256
23-11-2019;00 - 01;587,1;0;576,7;0;0;651,8;1546;0;0;546;709,7;0;1200;0;1909,7;0;0;276,4;1000;0;0;0;104,1;0;33;0;0;0;0;230
23-11-2019;01 - 02;527,2;0;809,7;0;0;355,5;1528;0;0;540;345,8;0;1099,2;0;1445;0;0;0;1000;0;44,5;0;150;0;0;0;0;0;0;179
23-11-2019;02 - 03;199,3;0;536,8;0;0;592,9;1444;0;0;510;218,6;0;1200;0;1418,6;0;0;258,9;1000;0;319,4;0;150;0;0;0;0;0;0;153
23-11-2019;03 - 04;27,2;0;258,4;0;0;867,5;1469;0;0;519;184,7;0;1200;0;1384,7;0;0;392,3;1000;0;431,9;0;150;0;0;0;0;0;0;102
23-11-2019;04 - 05;0;0;173,3;0;0;995,2;1455;0;0;514;350,4;0;1200;0;1550,4;0;0;404,3;1000;0;318;0;150;0;0;0;33,3;0;0;71
23-11-2019;05 - 06;161,4;0;190,7;0;0;981,4;1487;0;0;525;511,2;0;1200;0;1711,2;0;0;285,2;1000;0;105,1;0;150;0;0;0;0;0;0;71
23-11-2019;06 - 07;823,4;0;378;0;0;909,1;1694;0;0;598;685,1;0;1200;0;1885,1;0;0;104,4;1000;0;0;0;37,1;0;58,1;0;0;0;0;71
23-11-2019;07 - 08;1637;0;863,2;0;0;892,1;1648;0;0;582;962,6;0;1150,7;0;2113,3;0;0;0;726,6;0;0;150,4;0;0;447,1;0;0;0;0;71
23-11-2019;08 - 09;2174;0;1143,9;0;0;864,5;1888;0;0;667;1307,7;0;880;0;2187,7;0;0;0;533,1;0;0;288,1;0,1;0;600;0;3,9;0;0;71
23-11-2019;09 - 10;2911,2;0;1564,7;0;0;845,4;2000;0;0;740;1540;0;765,4;0;2305,4;0;117,5;0;337,6;0;0;130,2;0;150;600;0;281,7;0;0;71
23-11-2019;10 - 11;3152,3;0;1662,2;0;0;862,1;1832,4;0;0;740;1540;0;819,8;0;2359,8;0;386,3;0;357;0;0;105,8;0;150;600;0;319,3;0;0;71
23-11-2019;11 - 12;3100,8;0;1635;0;0;899,7;1758;0;0;740;1540;0;716,5;0;2256,5;0;378,2;0;395,2;0;0;92,1;0;150;600;0;314,7;0;0;71
23-11-2019;12 - 13;3124,9;0;1592,2;0;0;926,9;1727,9;0;0;740;1540;0;722,9;0;2262,9;0;384,3;0;408,8;0;0;95,4;0;150;600;0;313,6;0;0;71
23-11-2019;13 - 14;2994,3;0;1435,6;0;0;996,7;1777;0;0;740;1540;0;739;0;2279;0;341,1;0;438,1;0;0;89,9;0;150;600;0;299,5;0;0;71
23-11-2019;14 - 15;2987,1;0;1340,3;0;0;1033;1777,1;0;0;722;1540;0;796,1;0;2336,1;0;325,2;0;419,3;0;0;74,1;0;150;600;0;247,2;0;0;71
23-11-2019;15 - 16;3066,9;0;1454,7;0;0;1027,7;1351,7;0;0;740;1539,9;0;1064;0;2603,9;0;470,9;0;437,9;0;0;58,6;0;150;600;0;289,3;0;0;71
23-11-2019;16 - 17;3421,4;0;1723,3;0;0;931,8;1113,7;0;0;740;1540;0;1140,6;0;2680,6;0;740,1;0;390,9;0;0;80,5;0;150;600;0;282,2;0;0;0
23-11-2019;17 - 18;3832,3;0;2834,8;0;352,3;0;397,6;0;0;740;1540;0;1163,1;0;2703,1;0;1012,7;0;358,9;0;0;99,7;0;150;600;0;109,9;0;0;0
23-11-2019;18 - 19;3934,8;0;2287,6;0;0;0;1208,8;0;0;596,9;1540;0;1011,4;0;2551,4;0;1009,3;0;354,1;0;0;109,2;0;150;600;0;26,1;0;0;0
23-11-2019;19 - 20;2839,2;0;1279,7;0;0;1008,3;1656;0;0;585;1540;0;766,8;0;2306,8;0;102,3;0;571,5;0;0;97;0;150;600;0;206,8;0;0;71
23-11-2019;20 - 21;2670,6;0;1334,5;0;0;1077,3;1653;0;0;584;1540;0;900,9;0;2440,9;0;0;0;544,5;0;0;162,6;0;108;600;0;418,1;0;0;71
23-11-2019;21 - 22;2350;0;1110,6;0;0;1091,2;1662;0;0;587;1540;0;1054,8;0;2594,8;0;0;0;630,7;0;0;233,7;0;68,5;600;0;288;0;0;71
23-11-2019;22 - 23;1705,1;0;885,3;0;0;1099,8;1637;0;0;578;1413,4;0;984;0;2397,4;0;0;0;756,1;0;0;256,8;0;0;600;0;136,2;0;0;71
23-11-2019;23 - 00;896;0;259,1;0;0;1096,4;1489;0;0;526;952,7;0;1200;0;2152,7;0;0;93,5;1000;0;0;26,8;0;0;178,3;0;0;0;0;71
24-11-2019;00 - 01;153;0;0;0;0;1180;1454;0;0;513;504,7;0;1200;0;1704,7;0;0;292,2;1000;0;273,3;0;250;0;142;0;40,7;0;0;71
24-11-2019;01 - 02;0;190,6;0;159,5;0;1156;1425;0;0;503;297,8;0;1200;0;1497,8;0;0;377;1000;0;480,1;0;250;0;0;0;22,2;0;0;71
24-11-2019;02 - 03;0;160;0;31,2;0;1094;1348;0;0;476;181,5;0;1200;0;1381,5;0;0;329,8;1000;0;559,3;0;250;0;0;0;103;0;0;71
24-11-2019;03 - 04;0;162,8;49,6;0;0;1048;1292;0;0;456;175,2;0;1200;0;1375,2;0;0;315,1;1000;0;551,4;0;250;0;0;0;133,3;0;0;71
24-11-2019;04 - 05;0;218,5;0;20,2;0;1045;1288;0;0;455;250;0;1200;0;1450;0;0;360,2;1000;0;525,8;0;250;0;0;0;45,6;0;0;71
24-11-2019;05 - 06;4,9;0;0;0,7;0;1116;1376;0;0;486;494,9;0;1200;0;1694,9;0;0;206,5;1000;0;137,7;0;250;0;0;0;95,8;0;0;71
24-11-2019;06 - 07;178,5;0;0;12,2;0;1124;1385;0;0;489;502,3;0;1200;0;1702,3;0;0;171,9;1000;0;212,9;0;250;0;0;0;54;0;0;71
24-11-2019;07 - 08;687,3;0;281,5;0;0;1098;1353;0;0;478;675,7;0;1200;0;1875,7;0;0;40,5;1000;0;0;0;57,6;0;245;0;18,1;0;0;71
24-11-2019;08 - 09;1212;0;577,6;0;0;1163,3;1463;0;0;517;927,6;0;986,2;0;1913,8;0;0;0;785,2;0;0;110,3;0;0;430;0;80,1;0;0;71
24-11-2019;09 - 10;1724,7;0;987;0;0;1077,5;1540;0;0;544;1438,2;0;601,2;0;2039,4;0;0;0;524,7;0;0;275,2;0;0;600;0;135;0;0;71
24-11-2019;10 - 11;2416,8;0;1363;0;0;1053;1631,7;0;0;582;1540;0;482;0;2022;0;267,9;0;439,3;0;0;115;0;150;600;0;379,4;0;0;71
24-11-2019;11 - 12;3309,8;0;2552,6;0;0;0;1335,8;0;0;585,1;1540;0;353,8;0;1893,8;0;888,7;0;260;0;0;144,9;0;150;600;0;357,5;0;0;0
24-11-2019;12 - 13;3423,3;0;2528,3;0;0;0;1454;0;0;475,1;1540;0;182,4;0;1722,4;0;848,3;0;244,9;0;0;112,3;0;150;600;0;325,1;0;0;0
24-11-2019;13 - 14;3341,3;0;2469,8;0;0;40,6;1428,4;0;0;488,5;1540;0;156,6;0;1696,6;0;764,7;0;252,2;0;0;64,7;0;150;600;0;320;0;0;0
24-11-2019;14 - 15;3658,1;0;2539,8;0;0;0;1394,1;0;0;198,1;1540;0;118,7;0;1658,7;0;911,4;0;194,3;0;0;64,3;0;150;600;0;332,4;0;0;0
24-11-2019;15 - 16;3869,8;0;2841,7;0;62,6;0;608,2;0;0;0;1540;0;372,2;0;1912,2;0;1050,6;0;166,2;0;0;98,2;0;150;600;0;422,8;0;64,7;0
24-11-2019;16 - 17;4404,4;0;3511,2;0;0;0;0;0;0;0;1540;0;470,8;0;2010,8;0;1289,3;0;10,6;0;0;176,8;0;150;600;0;437,2;0;615;0
24-11-2019;17 - 18;4569,5;0;3578;0;169,9;0;0;0,1;0;0;1540;0;460,2;0;2000,2;0;1343,2;0;114,1;0;0;192,7;0;150;600;0;291,6;0;615;0
24-11-2019;18 - 19;4475,6;0;3670,6;0;606,7;0;61,9;0;0;0,1;1540;0;341,5;0;1881,5;0;1294,3;0;187;0;0;244,8;0;150;600;0;30,9;0;615;0
24-11-2019;19 - 20;4706;0;3617,4;0;570,5;0;856,5;0;18,8;0;1540;0;30,2;0;1570,2;0;1349,1;0;170,6;0;0;259,4;0;150;600;0;92,1;0;615;0
24-11-2019;20 - 21;4828,6;0;3632,6;0;492;0;1111,5;0;209,1;0;1445,7;0;0;0;1445,7;0;1424,4;0;174,8;0;0;267,3;0;150;600;0;236,8;0;615;0
24-11-2019;21 - 22;4730,3;0;3358,8;0;437,9;0;1360,4;0;479;0;1540;0;49,4;0;1589,4;0;1272,2;0;159,6;0;0;278,9;0;150;600;0;94,1;0;615;0
24-11-2019;22 - 23;4679,1;0;3464,5;0;759,6;0;1437;0;715;0;1522,2;0;0;0;1522,2;0;1238,3;0;69,1;0;0;268,6;0;150;600;0;0;49,6;615;0
24-11-2019;23 - 00;4045,6;0;3049,3;0;1036,6;0;1417;0;715;0;1266,5;0;0;0;1266,5;0;1023,3;0;179,5;0;0;281,2;0;150;540,3;0;0;16,7;15;0
25-11-2019;00 - 01;2778,4;0;2307,6;0;925,3;0;1134;0;715;0;1117,8;0;0;0;1117,8;0;66,7;0;233,8;0;0;184,2;0;150;0;0;0;144,8;0;0
25-11-2019;01 - 02;1705,9;0;1317;0;0;0;1123;0;485,3;0;698,8;0;310,1;0;1008,9;0;0;0;499,8;0;0;23,9;0;0;0;0;0;197;0;0
25-11-2019;02 - 03;1472,8;0;1251,2;0;0;0;1052;0;466,3;0;655,3;0;267,6;0;922,9;0;0;0;649,1;0;0;0;0;0;0;0;0;224,8;0;0
25-11-2019;03 - 04;1238,5;0;668,8;0;0;625,9;1007;0;523;0;584,1;0;519;0;1103,1;0;0;0;774,9;0;0;0;0;0;0;0;0;179,7;0;0
25-11-2019;04 - 05;1810,4;0;437,1;0;0;812,5;1032;0;715;0;954;0;917,8;0;1871,8;0;0;0;483,3;0;0;231,9;0;0;0;0;21;0;0;310
25-11-2019;05 - 06;4115,7;0;2249,1;0;0;726,1;861,9;0;715;0;1540;0;1200;0;2740;0;775,6;0;0;105,1;0;331,5;0;150;600;0;621;0;15;0
25-11-2019;06 - 07;5646,4;0;4407,9;0;310;0;0;769;715;0;1540;0;1200;0;2740;0;1349,4;0;0;336,7;0;308,8;0;150;600;0;700;0;615;0
25-11-2019;07 - 08;5853,3;0;4326,1;0;290;0;0;1439,1;715;0;1540;0;1200;0;2740;0;1612,3;0;0;166,5;0;330,7;0;150;600;0;700;0;200;0
25-11-2019;08 - 09;5820,9;0;4416,7;0;285;0;0;1776;715;0;1540;0;1200;0;2740;0;1612;0;0;0;0;326,6;0;150;600;0;700;0;200;0
25-11-2019;09 - 10;5761,3;0;4259,7;0;280;0;0;1606,6;715;0;1540;0;1200;0;2740;0;1562;0;0;0;0;288,9;0;150;600;0;606;0;200;0
25-11-2019;10 - 11;5730,5;0;4243,6;0;280;0;0;1594,8;715;0;1540;0;1200;0;2740;0;1563,7;0;0;0,1;0;294;0;150;600;0;545,6;0;200;0
25-11-2019;11 - 12;5688,7;0;4370,9;0;285;0;0;1756,2;715;0;1540;0;1200;0;2740;0;1751,8;0;0;0;0;500;0;0;600;0;621,9;0;200;0
25-11-2019;12 - 13;5792,7;0;4484,4;0;280;0;0;1828,7;715;0;1540;0;1200;0;2740;0;1734,8;0;0,1;0;0;500;0;0;600;0;700;0;200;0
25-11-2019;13 - 14;5679,5;0;4491,1;0;275;0;0;1855,4;715;0;1540;0;1200;0;2740;0;1706,4;0;0;0;0;500;0;0;600;0;700;0;200;0
25-11-2019;14 - 15;5667,1;0;4472,1;0;275;0;0;1886,8;715;0;1540;0;1200;0;2740;0;1674,5;0;0;0;0;490,1;0;0;600;0;700;0;200;0
25-11-2019;15 - 16;5634,2;0;4481,7;0;270;0;0;2100;715;0;1540;0;1200;0;2740;0;1674;0;0;120;0;500;0;0;600;0;700;0;200;0
25-11-2019;16 - 17;5848,4;0;4499,9;0;260;0;0;2100;715;0;1540;0;1200;0;2740;0;1731,5;0;0;228,7;0;500;0;0;600;0;700;0;200;0
25-11-2019;17 - 18;6257,5;0;4944,8;0;250;0;0;2100;715;0;1540;0;1200;0;2740;0;1799,7;0;0;339,3;0;500;0;0;600;0;699,2;0;615;0
25-11-2019;18 - 19;5968,4;0;4854;0;265;0;0;2100;715;0;1540;0;1200;0;2740;0;1733,5;0;0;62,7;0;500;0;0;600;0;700;0;615;0
25-11-2019;19 - 20;5803,5;0;4505,6;0;285;0;0;1559,1;715;0;1540;0;1200;0;2740;0;1715,3;0;0;0;0;499,6;0;0;600;0;470,2;0;615;0
25-11-2019;20 - 21;5329;0;4271,6;0;295;0;0;1047,8;715;0;1540;0;878,8;0;2418,8;0;1403,7;0;0;0;0;480,1;0;0;600;0;328,8;0;615;0
25-11-2019;21 - 22;5171,9;0;4108,9;0;310;0;0;584,5;715;0;1540;0;1000,5;0;2540,5;0;1397,4;0;0;0;0;478,2;0;0;600;0;299;0;615;0
25-11-2019;22 - 23;4809;0;3790,7;0;315;0;33,4;0;715;0;1539,9;0;884,6;0;2424,5;0;1414,7;0;23,8;0;0;500;0;0;600;0;124,1;0;615;0
25-11-2019;23 - 00;4524,5;0;3201,8;0;325;0;1361,5;0;715;0;1540;0;406,3;0;1946,3;0;1272,5;0;0;15,5;0;484,7;0;0;600;0;0;0;311;0
26-11-2019;00 - 01;2678,6;0;1966,4;0;0;325;1092;0;682,9;0;1465,3;0;256,2;0;1721,5;0;0;0;0;229,4;0;500;0;0;600;0;0;0;0;289
26-11-2019;01 - 02;2329,6;0;1651,6;0;0;325;1179;0;682,8;0;1134;0;332,3;0;1466,3;0;0;0;0;236,7;0;500;0;0;397,7;0;0;0;0;354
26-11-2019;02 - 03;2144,3;0;1599,7;0;0;325;1130;0;447,9;0;913,1;0;534,8;0;1447,9;0;0;0;0;140,8;0;500;0;0;352,1;0;0;0;0;340
26-11-2019;03 - 04;1854,1;0;1625;0;0;325;1057;0;0;77;813,4;0;758,4;0;1571,8;0;0,1;0;74,1;0;0;497,4;0;0;367,7;0;0;0;0;317
26-11-2019;04 - 05;2346,7;0;1847,4;0;0;325;1206;0;4,2;0;1302,2;0;695,9;0;1998,1;0;0;0,1;0;269,4;0;500;0;0;493,1;0;100;0;0;362
26-11-2019;05 - 06;3448,6;0;2649,3;0;0;325;502,1;0;4,2;0;1540;0;1200;0;2740;0;428,6;0;0;260,6;0;500;0;0;600;0;700;0;0;452
26-11-2019;06 - 07;4952;0;4234,4;0;325;0;0;798;115;0;1540;0;1200;0;2740;0;1099,5;0;0;421,3;0;500;0;0;600;0;700;0;148;0
26-11-2019;07 - 08;5937,6;0;4596,2;0;310;0;0;1585;715;0;1540;0;1200;0;2740;0;1735,2;0;0;579,7;0;500;0;0;600;0;700;0;200;0
26-11-2019;08 - 09;5834,9;0;4625,1;0;300;0;0;1900;715;0;1540;0;1200;0;2740;0;1757,2;0;0;441,8;0;496;0;0;600;0;700;0;200;0
26-11-2019;09 - 10;5790,2;0;4559,7;0;295;0;0;1896,3;715;0;1540;0;1200;0;2740;0;1728,2;0;0;420,6;0;471,8;0;0;600;0;693,8;0;200;0
26-11-2019;10 - 11;5818;0;4437,3;0;290;0;0;1763,3;715;0;1540;0;1199,9;0;2739,9;0;1741,4;0;0;409,4;0;479,7;0;0;600;0;545,1;0;200;0
26-11-2019;11 - 12;5753,8;0;4343,3;0;295;0;0;1741,4;715;0;1540;0;1163,5;0;2703,5;0;1740,1;0;0;395,2;0;476,8;0;0;600;0;419,4;0;200;0
26-11-2019;12 - 13;5982,5;0;4595,1;0;295;0;0;1900;715;0;1540;0;1200;0;2740;0;1756,2;0;0;550,7;0;488,4;0;0;600;0;700;0;200;0
26-11-2019;13 - 14;5854,2;0;4598,2;0;295;0;0;1900;715;0;1540;0;1200;0;2740;0;1737,6;0;0;506,3;0;459,5;0;0;600;0;700;0;200;0
26-11-2019;14 - 15;5881,5;0;4589;0;295;0;0;1889,2;715;0;1540;0;1200;0;2740;0;1803,8;0;0;461,4;0;500;0;0;600;0;700;0;200;0
26-11-2019;15 - 16;6164,2;0;4638,6;0;295;0;0;1900;715;0;1540;0;1200;0;2740;0;1848,6;0;0;600;0;500;0;0;600;0;700;0;200;0
26-11-2019;16 - 17;6270,9;0;4683,7;0;285;0;0;1900;715;0;1540;0;1200;0;2740;0;1966,2;0;0;563,2;0;500;0;0;600;0;700;0;200;0
26-11-2019;17 - 18;6582,4;0;5000;0;280;0;0;1900;715;0;1540;0;1200;0;2740;0;2077,1;0;0;600;0;500;0;0;600;0;700;0;512,5;0
26-11-2019;18 - 19;6509,4;0;5020,1;0;290;0;0;1775,4;715;0;1540;0;1200;0;2740;0;2145,2;0;0;594,3;0;500;0;0;600;0;700;0;615;0
26-11-2019;19 - 20;6644,7;0;4887,2;0;310;0;0;1087,6;715;0;1540;0;1200;0;2740;0;1937,9;0;0;600;0;366,8;0;150;600;0;666;0;615;0
