,flow SE2 > SE3,flow SE4 > SE3,flow NO1 > SE3,flow DK1 > SE3,flow FI > SE3
2018-02-08 01:00:00,2903.1,0.0,1266.7,0.0,0.0
2018-02-08 02:00:00,2785.0,0.0,1096.6,0.0,0.0
2018-02-08 03:00:00,2789.2,0.0,1378.2,0.0,0.0
2018-02-08 04:00:00,3126.3,0.0,1870.0,0.0,0.0
2018-02-08 05:00:00,4247.2,0.0,1820.0,0.0,0.0
2018-02-08 06:00:00,6002.9,0.0,1670.0,0.0,0.0
2018-02-08 07:00:00,6585.0,0.0,1420.0,252.1,0.0
2018-02-08 08:00:00,6585.0,0.0,1370.0,202.7,0.0
2018-02-08 09:00:00,6585.0,0.0,1420.0,33.3,0.0
2018-02-08 10:00:00,6585.0,0.0,1420.0,119.9,0.0
2018-02-08 11:00:00,6379.8,0.0,1470.0,0.0,0.0
2018-02-08 12:00:00,5926.5,0.0,1520.0,0.0,0.0
2018-02-08 13:00:00,5946.2,0.0,1520.0,251.4,0.0
2018-02-08 14:00:00,5802.0,0.0,1570.0,262.9,0.0
2018-02-08 15:00:00,5761.3,0.0,1570.0,345.6,0.0
2018-02-08 16:00:00,6062.0,0.0,1570.0,131.2,0.0
2018-02-08 17:00:00,6585.0,0.0,1532.9,0.0,0.0
2018-02-08 18:00:00,6391.2,0.0,1616.3,0.0,0.0
2018-02-08 19:00:00,6014.1,0.0,1620.0,99.8,0.0
2018-02-08 20:00:00,5248.0,0.0,1350.7,0.0,0.0
2018-02-08 21:00:00,4891.9,0.0,1330.4,0.0,0.0
2018-02-08 22:00:00,4048.4,0.0,1279.9,0.0,0.1
2018-02-08 23:00:00,3663.0,0.0,884.7,0.0,0.0
2018-02-09 00:00:00,2848.7,0.0,769.6,0.0,0.0
2018-02-09 01:00:00,2722.1,0.0,511.5,0.1,0.0
2018-02-09 02:00:00,2693.1,0.0,428.5,0.0,0.0
2018-02-09 03:00:00,2717.5,0.0,650.4,0.0,0.0
2018-02-09 04:00:00,2959.5,0.0,993.5,0.0,0.0
2018-02-09 05:00:00,3410.3,0.0,1868.5,0.0,0.0
2018-02-09 06:00:00,4974.0,0.0,1855.3,140.0,0.0
2018-02-09 07:00:00,5562.1,0.0,1670.0,740.0,0.0
2018-02-09 08:00:00,5881.2,0.0,1570.0,740.0,0.0
2018-02-09 09:00:00,5838.7,0.0,1570.0,740.0,0.0
2018-02-09 10:00:00,5863.0,0.0,1570.0,740.0,0.0
2018-02-09 11:00:00,5715.4,0.0,1670.0,677.2,0.0
2018-02-09 12:00:00,5713.7,0.0,1670.0,430.6,0.0
2018-02-09 13:00:00,5725.3,0.0,1670.0,253.9,0.0
2018-02-09 14:00:00,5844.6,0.0,1673.6,0.0,0.0
2018-02-09 15:00:00,5959.7,0.0,1498.9,0.0,0.0
2018-02-09 16:00:00,6168.5,0.0,1552.7,0.0,0.0
2018-02-09 17:00:00,6533.6,0.0,1539.9,0.0,0.0
2018-02-09 18:00:00,6610.0,0.0,1520.1,0.0,0.0
2018-02-09 19:00:00,6361.1,0.0,1084.9,0.0,0.0
2018-02-09 20:00:00,5788.1,0.0,397.2,0.0,0.0
2018-02-09 21:00:00,5397.6,0.0,300.9,0.0,0.0
2018-02-09 22:00:00,4775.8,0.0,277.0,0.0,0.0
2018-02-09 23:00:00,4605.2,0.0,0.0,0.0,0.0
2018-02-10 00:00:00,3840.0,0.0,160.8,0.0,0.0
2018-02-10 01:00:00,3947.2,0.0,97.1,0.0,0.0
2018-02-10 02:00:00,3786.3,0.0,0.0,0.0,0.0
2018-02-10 03:00:00,3788.8,0.0,100.6,0.0,0.0
2018-02-10 04:00:00,3596.1,0.0,447.6,0.0,0.0
2018-02-10 05:00:00,3607.1,0.0,765.7,0.0,0.0
2018-02-10 06:00:00,4074.9,0.0,521.8,0.0,0.0
2018-02-10 07:00:00,5322.1,0.0,92.8,0.0,0.0
2018-02-10 08:00:00,5736.5,0.0,276.0,0.0,0.0
2018-02-10 09:00:00,5959.7,0.0,607.2,0.0,0.0
2018-02-10 10:00:00,6072.6,0.0,883.8,0.0,0.0
2018-02-10 11:00:00,6097.5,0.0,919.0,0.0,0.0
2018-02-10 12:00:00,6099.4,0.0,674.4,0.0,0.0
2018-02-10 13:00:00,5993.0,0.0,563.6,0.0,0.0
2018-02-10 14:00:00,5983.4,0.0,444.8,0.0,0.0
2018-02-10 15:00:00,6029.5,0.0,793.0,0.0,0.0
2018-02-10 16:00:00,6137.8,0.0,1231.8,0.0,0.0
2018-02-10 17:00:00,6505.0,0.0,1592.6,0.0,0.0
2018-02-10 18:00:00,6474.3,0.0,1475.9,0.0,0.0
2018-02-10 19:00:00,6193.0,0.0,1049.9,0.0,0.0
2018-02-10 20:00:00,5656.7,0.0,811.9,0.0,0.0
2018-02-10 21:00:00,5175.8,0.0,1289.8,0.0,0.0
2018-02-10 22:00:00,3951.1,0.0,2120.0,28.8,0.0
2018-02-10 23:00:00,3011.9,0.0,17.0,423.3,0.0
2018-02-11 00:00:00,2061.2,0.0,0.0,400.0,0.0
2018-02-11 01:00:00,1937.5,0.0,182.8,359.0,0.0
2018-02-11 02:00:00,1636.6,0.0,497.9,346.0,0.0
2018-02-11 03:00:00,1497.1,0.0,408.8,347.0,0.0
2018-02-11 04:00:00,1536.2,0.0,374.7,364.0,0.0
2018-02-11 05:00:00,1025.1,0.0,287.1,689.0,0.0
2018-02-11 06:00:00,1384.8,0.0,54.6,740.0,0.0
2018-02-11 07:00:00,1311.7,0.0,464.2,740.0,0.0
2018-02-11 08:00:00,1788.6,0.0,224.6,740.0,0.0
2018-02-11 09:00:00,2353.0,0.0,0.0,740.0,0.0
2018-02-11 10:00:00,2578.4,0.0,0.0,740.0,0.0
2018-02-11 11:00:00,2583.2,0.0,0.0,740.0,0.0
2018-02-11 12:00:00,2579.5,0.0,0.0,739.0,0.0
2018-02-11 13:00:00,2565.4,0.0,0.0,521.0,0.0
2018-02-11 14:00:00,2536.9,0.0,0.0,418.0,0.0
2018-02-11 15:00:00,2613.2,0.0,0.0,352.0,0.0
2018-02-11 16:00:00,2652.6,0.0,0.0,444.0,0.0
2018-02-11 17:00:00,3091.6,0.0,392.9,377.0,0.0
2018-02-11 18:00:00,3534.1,0.0,588.6,323.0,0.0
2018-02-11 19:00:00,3432.6,0.0,100.4,312.0,0.0
2018-02-11 20:00:00,2797.4,0.0,0.0,268.0,0.0
2018-02-11 21:00:00,2538.1,0.0,0.0,303.0,0.0
2018-02-11 22:00:00,2155.4,0.0,0.0,267.0,0.0
2018-02-11 23:00:00,1521.7,0.0,0.0,256.0,0.0
2018-02-12 00:00:00,1291.9,0.0,0.0,439.0,0.0
2018-02-12 01:00:00,1087.2,0.0,0.0,406.0,0.0
2018-02-12 02:00:00,987.9,0.0,0.0,345.0,0.0
2018-02-12 03:00:00,982.3,0.0,0.0,327.0,0.0
2018-02-12 04:00:00,1077.0,0.0,0.0,345.0,0.0
2018-02-12 05:00:00,1368.4,0.0,0.0,444.0,0.0
2018-02-12 06:00:00,3367.9,0.0,0.0,555.0,0.0
2018-02-12 07:00:00,4822.2,0.0,701.3,624.5,0.0
2018-02-12 08:00:00,5010.6,0.0,672.4,740.0,0.0
2018-02-12 09:00:00,4995.9,0.0,642.2,740.0,0.0
2018-02-12 10:00:00,5030.3,0.0,648.1,740.0,0.0
2018-02-12 11:00:00,4954.8,0.0,550.5,740.0,0.0
2018-02-12 12:00:00,4708.4,0.0,705.5,740.0,0.0
2018-02-12 13:00:00,4756.1,0.0,548.3,740.0,0.0
2018-02-12 14:00:00,4761.8,0.0,531.6,740.0,0.0
2018-02-12 15:00:00,4868.6,0.0,544.2,732.8,0.0
2018-02-12 16:00:00,5134.3,0.0,695.6,492.2,0.0
2018-02-12 17:00:00,5507.4,0.0,1470.0,492.2,0.0
2018-02-12 18:00:00,5585.0,0.0,1470.0,136.6,0.0
2018-02-12 19:00:00,5369.9,0.0,1376.1,0.0,0.0
2018-02-12 20:00:00,5125.0,0.0,100.1,0.0,0.0
2018-02-12 21:00:00,4798.8,0.0,0.0,0.0,0.0
2018-02-12 22:00:00,3511.4,0.0,0.0,0.0,0.0
2018-02-12 23:00:00,2769.8,0.0,0.0,0.0,0.0
2018-02-13 00:00:00,2196.7,0.0,0.0,0.0,0.0
2018-02-13 01:00:00,2125.9,0.0,0.0,0.0,0.0
2018-02-13 02:00:00,1998.8,0.0,0.0,0.0,0.0
2018-02-13 03:00:00,2078.4,0.0,0.0,0.0,0.0
2018-02-13 04:00:00,2263.4,0.0,0.0,0.0,0.0
2018-02-13 05:00:00,2950.7,0.0,1284.2,0.0,0.0
2018-02-13 06:00:00,5157.8,0.0,1411.8,0.0,0.0
2018-02-13 07:00:00,6383.5,0.0,549.4,0.0,0.0
2018-02-13 08:00:00,6439.8,0.0,839.6,0.0,0.0
2018-02-13 09:00:00,6334.0,0.0,921.6,0.0,0.0
2018-02-13 10:00:00,6245.4,0.0,1212.8,0.0,0.0
2018-02-13 11:00:00,5610.4,0.0,1281.5,0.0,0.0
2018-02-13 12:00:00,5163.8,0.0,1469.9,0.0,0.0
2018-02-13 13:00:00,5094.3,0.0,1570.0,93.9,0.0
2018-02-13 14:00:00,5498.3,0.0,1490.7,0.0,0.0
2018-02-13 15:00:00,5572.6,0.0,1569.9,4.2,0.0
2018-02-13 16:00:00,5771.0,0.0,1519.9,244.0,0.0
2018-02-13 17:00:00,6273.6,0.0,1470.0,162.7,0.0
2018-02-13 18:00:00,6379.2,0.0,1493.7,0.0,0.0
2018-02-13 19:00:00,5781.6,0.0,1123.0,0.0,0.0
2018-02-13 20:00:00,5346.3,0.0,786.1,0.0,0.0
2018-02-13 21:00:00,4826.8,0.0,823.6,0.0,0.0
2018-02-13 22:00:00,3658.2,0.0,986.0,0.0,0.0
2018-02-13 23:00:00,3182.9,0.0,59.5,0.0,0.1
2018-02-14 00:00:00,2782.4,0.0,268.6,0.0,0.0
2018-02-14 01:00:00,2864.5,0.0,0.0,0.0,0.0
2018-02-14 02:00:00,2918.4,0.0,0.0,0.0,0.0
2018-02-14 03:00:00,3032.1,0.0,0.0,0.0,0.0
2018-02-14 04:00:00,3035.3,0.0,720.1,0.0,0.0
2018-02-14 05:00:00,4198.4,0.0,1355.4,0.0,0.0
2018-02-14 06:00:00,5795.8,0.0,1870.0,0.0,0.0
2018-02-14 07:00:00,6460.0,0.0,1620.0,0.0,0.0
2018-02-14 08:00:00,6460.0,0.0,1371.6,0.0,0.0
2018-02-14 09:00:00,6460.0,0.0,1570.0,33.0,0.0
2018-02-14 10:00:00,6460.0,0.0,1620.0,45.5,0.0
2018-02-14 11:00:00,6141.8,0.0,1670.0,135.2,0.0
2018-02-14 12:00:00,5837.0,0.0,1669.9,337.8,0.0
2018-02-14 13:00:00,5703.6,0.0,1720.0,366.3,0.0
2018-02-14 14:00:00,5696.8,0.0,1720.0,344.6,0.0
2018-02-14 15:00:00,5699.8,0.0,1669.9,446.7,0.0
2018-02-14 16:00:00,5742.7,0.0,1670.0,508.1,0.0
2018-02-14 17:00:00,6152.5,0.0,1670.0,446.0,0.0
2018-02-14 18:00:00,6268.1,0.0,1670.0,355.7,0.0
2018-02-14 19:00:00,5808.3,0.0,1572.1,404.9,0.0
2018-02-14 20:00:00,5450.2,0.0,726.4,478.1,0.0
2018-02-14 21:00:00,4397.9,0.0,1128.7,563.0,0.0
2018-02-14 22:00:00,3789.9,0.0,107.8,563.0,0.0
2018-02-14 23:00:00,2416.5,0.0,0.0,563.0,0.0
2018-02-15 00:00:00,2183.0,0.0,0.0,481.0,0.0
2018-02-15 01:00:00,2156.8,0.0,0.0,429.0,0.0
2018-02-15 02:00:00,2147.4,0.0,0.0,414.0,0.0
2018-02-15 03:00:00,2059.6,0.0,0.0,400.0,0.0
2018-02-15 04:00:00,2002.0,0.0,0.0,460.0,0.0
2018-02-15 05:00:00,1736.5,0.0,0.0,582.0,0.0
2018-02-15 06:00:00,3817.9,0.0,0.0,740.0,0.0
2018-02-15 07:00:00,5270.4,0.0,0.0,740.0,0.0
2018-02-15 08:00:00,5830.4,0.0,622.3,740.0,0.0
2018-02-15 09:00:00,5457.2,0.0,0.1,740.0,0.0
2018-02-15 10:00:00,5184.8,0.0,0.0,740.0,0.0
2018-02-15 11:00:00,5192.2,0.0,0.0,740.0,0.0
2018-02-15 12:00:00,5113.0,0.0,0.0,740.0,0.0
2018-02-15 13:00:00,5299.9,0.0,0.0,740.0,0.0
2018-02-15 14:00:00,5412.0,0.0,0.0,740.0,0.0
2018-02-15 15:00:00,5642.6,0.0,0.0,740.0,0.0
2018-02-15 16:00:00,5818.6,0.0,0.0,587.7,0.0
2018-02-15 17:00:00,6345.0,0.0,747.6,33.9,0.0
2018-02-15 18:00:00,6460.0,0.0,871.3,0.0,0.0
2018-02-15 19:00:00,6460.0,0.0,145.3,0.0,0.0
2018-02-15 20:00:00,5884.3,0.0,0.0,0.0,0.0
2018-02-15 21:00:00,4880.6,0.0,0.0,0.0,0.0
2018-02-15 22:00:00,3967.1,0.0,0.0,0.1,0.0
2018-02-15 23:00:00,3252.0,0.0,0.0,0.0,0.1
2018-02-16 00:00:00,2896.9,0.0,0.0,0.0,0.0
2018-02-16 01:00:00,2758.6,0.0,0.0,0.0,0.0
2018-02-16 02:00:00,2641.5,0.0,0.0,0.0,0.0
2018-02-16 03:00:00,2462.8,0.0,0.0,0.0,0.0
2018-02-16 04:00:00,2785.0,0.0,0.0,0.0,0.0
2018-02-16 05:00:00,4083.4,0.0,0.0,0.0,0.0
2018-02-16 06:00:00,4974.9,0.0,1610.3,0.0,0.0
2018-02-16 07:00:00,5704.1,0.0,1670.0,305.9,0.0
2018-02-16 08:00:00,5978.4,0.0,1570.0,356.8,0.0
2018-02-16 09:00:00,5791.2,0.0,1620.0,529.3,0.0
2018-02-16 10:00:00,5631.9,0.0,1620.0,740.0,0.0
2018-02-16 11:00:00,5569.9,0.0,1670.0,731.2,0.0
2018-02-16 12:00:00,5306.4,0.0,1670.0,385.7,0.0
2018-02-16 13:00:00,5247.4,0.0,1481.0,13.0,0.0
2018-02-16 14:00:00,5240.2,0.0,1379.4,0.0,0.0
2018-02-16 15:00:00,5257.5,0.0,1720.0,79.8,0.0
2018-02-16 16:00:00,5164.0,0.0,1661.7,362.4,0.0
2018-02-16 17:00:00,5863.2,0.0,1670.0,362.4,0.0
2018-02-16 18:00:00,6140.9,0.0,1616.6,0.0,0.0
2018-02-16 19:00:00,5787.0,0.0,1488.7,0.0,0.0
2018-02-16 20:00:00,5279.4,0.0,743.1,0.0,0.0
2018-02-16 21:00:00,4917.4,0.0,560.1,0.0,0.0
2018-02-16 22:00:00,4054.0,0.0,0.0,0.0,0.0
2018-02-16 23:00:00,3385.8,0.0,0.0,0.0,0.0
2018-02-17 00:00:00,2596.7,0.0,156.9,0.0,0.0
2018-02-17 01:00:00,2317.9,0.0,0.0,0.0,0.0
2018-02-17 02:00:00,2475.0,0.0,191.8,0.0,0.0
2018-02-17 03:00:00,2256.3,0.0,153.5,0.0,0.0
2018-02-17 04:00:00,2249.3,0.0,177.7,0.0,0.0
2018-02-17 05:00:00,2511.0,0.0,515.7,0.0,0.0
2018-02-17 06:00:00,3312.9,0.0,1139.5,0.0,0.1
2018-02-17 07:00:00,4226.5,0.0,1392.8,0.0,0.0
2018-02-17 08:00:00,4782.1,0.0,1836.9,0.0,0.0
2018-02-17 09:00:00,5187.0,0.0,1682.6,0.0,0.0
2018-02-17 10:00:00,5245.3,0.0,1507.5,0.0,0.0
2018-02-17 11:00:00,5198.2,0.0,1567.4,0.0,0.0
2018-02-17 12:00:00,5148.8,0.0,1697.9,0.0,0.0
2018-02-17 13:00:00,4856.9,0.0,1794.8,0.0,0.0
2018-02-17 14:00:00,4866.2,0.0,1820.0,0.0,0.0
2018-02-17 15:00:00,4869.6,0.0,1820.0,0.0,0.0
2018-02-17 16:00:00,5321.5,0.0,1770.0,0.0,0.0
2018-02-17 17:00:00,5772.9,0.0,1720.0,0.0,0.0
2018-02-17 18:00:00,5939.5,0.0,1720.0,0.0,0.0
2018-02-17 19:00:00,5780.8,0.0,1820.0,0.0,0.0
2018-02-17 20:00:00,5198.4,0.0,1870.0,0.0,0.0
2018-02-17 21:00:00,4460.6,0.0,1936.1,0.0,0.0
2018-02-17 22:00:00,3720.1,0.0,1668.5,0.0,0.0
2018-02-17 23:00:00,3507.4,0.0,884.6,0.0,0.0
2018-02-18 00:00:00,2368.3,0.0,0.0,0.1,0.0
2018-02-18 01:00:00,2152.3,0.0,0.0,0.0,0.0
2018-02-18 02:00:00,1890.5,0.0,0.0,0.0,0.0
2018-02-18 03:00:00,1827.8,0.0,0.0,0.0,0.0
2018-02-18 04:00:00,1860.0,0.0,0.0,0.0,0.0
2018-02-18 05:00:00,2381.6,0.0,0.0,0.0,0.0
2018-02-18 06:00:00,2399.7,0.0,0.0,0.0,0.0
2018-02-18 07:00:00,2484.9,0.0,0.0,0.0,0.0
2018-02-18 08:00:00,3334.1,0.0,323.4,0.0,0.0
2018-02-18 09:00:00,3623.0,0.0,656.3,0.0,0.0
2018-02-18 10:00:00,3740.2,0.0,834.7,0.0,0.0
2018-02-18 11:00:00,3783.4,0.0,1062.3,0.0,0.0
2018-02-18 12:00:00,3483.7,0.0,732.4,59.0,0.0
2018-02-18 13:00:00,3590.6,0.0,934.6,0.0,0.0
2018-02-18 14:00:00,3528.9,0.0,790.7,0.0,0.0
2018-02-18 15:00:00,3761.1,0.0,738.8,0.0,0.0
2018-02-18 16:00:00,3982.6,0.0,1141.9,0.0,0.0
2018-02-18 17:00:00,4917.9,0.0,1789.9,0.0,0.0
2018-02-18 18:00:00,5210.7,0.0,1464.9,0.0,0.0
2018-02-18 19:00:00,5091.0,0.0,1002.8,0.0,0.0
2018-02-18 20:00:00,4802.6,0.0,902.7,0.0,0.0
2018-02-18 21:00:00,3667.5,0.0,482.6,0.0,0.0
2018-02-18 22:00:00,3300.2,0.0,431.1,0.0,0.0
2018-02-18 23:00:00,2263.1,0.0,0.0,0.0,0.0
2018-02-19 00:00:00,2086.4,0.0,0.0,0.0,0.0
2018-02-19 01:00:00,1884.8,0.0,0.0,0.0,0.0
2018-02-19 02:00:00,1909.3,0.0,0.0,0.0,0.0
2018-02-19 03:00:00,2102.5,0.0,0.1,0.0,0.0
2018-02-19 04:00:00,2579.0,0.0,664.4,0.0,0.0
2018-02-19 05:00:00,2667.7,0.0,1627.9,0.0,0.0
2018-02-19 06:00:00,5220.2,0.0,1870.0,0.0,0.0
2018-02-19 07:00:00,5814.8,0.0,1544.9,0.0,0.0
2018-02-19 08:00:00,6012.7,0.0,1477.2,88.4,0.0
2018-02-19 09:00:00,6105.3,0.0,1670.0,0.0,0.0
2018-02-19 10:00:00,6123.2,0.0,1670.0,0.0,0.0
2018-02-19 11:00:00,6173.8,0.0,1720.0,0.0,0.0
2018-02-19 12:00:00,6176.2,0.0,1720.0,0.0,0.0
2018-02-19 13:00:00,6186.3,0.0,1770.0,0.0,0.0
2018-02-19 14:00:00,6184.7,0.0,1820.0,0.0,0.0
2018-02-19 15:00:00,6127.9,0.0,1820.0,0.0,0.0
2018-02-19 16:00:00,6116.0,0.0,1770.0,0.0,0.0
2018-02-19 17:00:00,6186.4,0.0,1670.0,0.0,0.0
2018-02-19 18:00:00,6214.8,0.0,1720.0,0.0,0.0
2018-02-19 19:00:00,6211.2,0.0,1770.0,0.0,0.0
2018-02-19 20:00:00,5482.3,0.0,1854.5,0.0,0.0
2018-02-19 21:00:00,4957.0,0.0,1885.5,0.0,0.0
2018-02-19 22:00:00,3754.4,0.0,2116.6,0.0,0.0
2018-02-19 23:00:00,3008.7,0.0,1525.9,0.0,0.0
2018-02-20 00:00:00,2536.6,0.0,1757.8,0.0,0.0
2018-02-20 01:00:00,2434.3,0.0,1525.1,0.0,0.0
2018-02-20 02:00:00,2419.6,0.0,1297.5,0.0,0.0
2018-02-20 03:00:00,2377.8,0.0,1492.3,0.0,0.0
2018-02-20 04:00:00,2319.6,0.0,2120.0,0.0,0.0
2018-02-20 05:00:00,3060.0,0.0,1870.0,0.0,0.0
2018-02-20 06:00:00,4688.2,0.0,1670.0,0.0,0.0
2018-02-20 07:00:00,5876.7,0.0,1370.0,309.8,0.0
2018-02-20 08:00:00,5891.8,0.0,1270.0,740.0,0.0
2018-02-20 09:00:00,5959.6,0.0,1320.0,740.0,0.0
2018-02-20 10:00:00,5991.3,0.0,1420.0,738.0,0.0
2018-02-20 11:00:00,6071.7,0.0,1470.0,138.0,0.0
2018-02-20 12:00:00,6147.8,0.0,1520.0,111.0,0.0
2018-02-20 13:00:00,6184.4,0.0,1570.0,206.3,0.0
2018-02-20 14:00:00,6212.9,0.0,1570.0,309.2,0.0
2018-02-20 15:00:00,6148.9,0.0,1570.0,352.6,0.0
2018-02-20 16:00:00,6021.1,0.0,1520.0,540.5,0.0
2018-02-20 17:00:00,6065.2,0.0,1470.0,740.0,0.0
2018-02-20 18:00:00,6144.9,0.0,1470.0,657.2,0.0
2018-02-20 19:00:00,6266.2,0.0,1520.0,57.2,0.0
2018-02-20 20:00:00,5994.4,0.0,1570.0,0.0,0.0
2018-02-20 21:00:00,4292.2,0.0,1670.0,190.9,0.0
2018-02-20 22:00:00,3493.4,0.0,1670.0,144.7,0.0
2018-02-20 23:00:00,2791.0,0.0,1567.8,0.0,0.0
2018-02-21 00:00:00,2173.4,0.0,870.2,0.0,0.0
2018-02-21 01:00:00,1852.0,0.0,1144.7,313.1,0.0
2018-02-21 02:00:00,1843.2,0.0,784.3,468.0,0.0
2018-02-21 03:00:00,1907.4,0.0,1150.0,270.0,0.0
2018-02-21 04:00:00,1725.8,0.0,1391.5,569.0,0.0
2018-02-21 05:00:00,2532.1,0.0,2020.0,660.0,0.0
2018-02-21 06:00:00,5085.9,0.0,1770.0,379.7,0.0
2018-02-21 07:00:00,6242.4,0.0,1570.0,739.9,0.0
2018-02-21 08:00:00,6368.0,0.0,1570.0,717.4,0.0
2018-02-21 09:00:00,6410.0,0.0,1570.0,740.0,0.0
2018-02-21 10:00:00,6410.0,0.0,1620.0,740.0,0.0
2018-02-21 11:00:00,6404.3,0.0,1620.0,734.7,0.0
2018-02-21 12:00:00,6188.3,0.0,1670.0,740.0,0.0
2018-02-21 13:00:00,6105.2,0.0,1670.0,657.1,0.0
2018-02-21 14:00:00,5909.6,0.0,1670.0,740.0,0.0
2018-02-21 15:00:00,5876.2,0.0,1670.0,740.0,0.0
2018-02-21 16:00:00,6159.3,0.0,1670.0,354.5,0.0
2018-02-21 17:00:00,6373.7,0.0,1620.0,740.0,0.0
2018-02-21 18:00:00,6465.5,0.0,1620.0,520.0,0.0
2018-02-21 19:00:00,6492.4,0.0,1670.0,0.0,0.0
2018-02-21 20:00:00,6098.4,0.0,1670.0,0.0,0.0
2018-02-21 21:00:00,5062.2,0.0,1770.0,0.0,0.0
2018-02-21 22:00:00,3946.3,0.0,1770.0,0.0,0.0
2018-02-21 23:00:00,2930.8,0.0,929.7,0.0,0.0
2018-02-22 00:00:00,2254.3,0.0,1456.2,0.0,0.0
2018-02-22 01:00:00,2081.9,0.0,871.0,0.1,0.0
2018-02-22 02:00:00,1996.3,0.0,983.4,0.0,0.0
2018-02-22 03:00:00,1939.3,0.0,1031.1,0.0,0.0
2018-02-22 04:00:00,2227.0,0.0,2002.6,0.0,0.0
2018-02-22 05:00:00,2887.2,0.0,1920.0,600.0,0.0
2018-02-22 06:00:00,5319.3,0.0,1670.0,286.5,0.0
2018-02-22 07:00:00,5935.4,0.0,1520.0,740.0,0.0
2018-02-22 08:00:00,6015.2,0.0,1470.0,740.0,0.0
2018-02-22 09:00:00,6023.5,0.0,1470.0,740.0,0.0
2018-02-22 10:00:00,6100.1,0.0,1520.0,740.0,0.0
2018-02-22 11:00:00,5981.6,0.0,1520.0,740.0,0.0
2018-02-22 12:00:00,5843.7,0.0,1570.0,740.0,0.0
2018-02-22 13:00:00,5678.0,0.0,1670.0,740.0,0.0
2018-02-22 14:00:00,5696.6,0.0,1670.0,740.0,0.0
2018-02-22 15:00:00,5783.0,0.0,1670.0,740.0,0.0
2018-02-22 16:00:00,6039.8,0.0,1620.0,528.1,0.0
2018-02-22 17:00:00,6081.7,0.0,1620.0,740.0,0.0
2018-02-22 18:00:00,6123.1,0.0,1670.0,740.0,0.0
2018-02-22 19:00:00,6130.4,0.0,1670.0,140.0,0.0
2018-02-22 20:00:00,5343.0,0.0,1670.0,0.0,0.0
2018-02-22 21:00:00,4239.6,0.0,1670.0,0.0,0.0
2018-02-22 22:00:00,3619.2,0.0,1720.0,0.0,0.0
2018-02-22 23:00:00,2670.4,0.0,972.0,0.0,0.0
2018-02-23 00:00:00,2181.5,0.0,839.9,0.0,0.0
2018-02-23 01:00:00,1993.9,0.0,386.7,30.9,0.0
2018-02-23 02:00:00,1955.8,0.0,150.1,0.0,0.0
2018-02-23 03:00:00,1945.5,0.0,122.1,129.2,0.0
2018-02-23 04:00:00,2294.2,0.0,318.3,39.0,0.0
2018-02-23 05:00:00,3432.1,0.0,1667.3,0.0,0.0
2018-02-23 06:00:00,5892.4,0.0,1720.0,0.0,0.0
2018-02-23 07:00:00,5959.1,0.0,1520.0,0.0,0.0
2018-02-23 08:00:00,5806.4,0.0,1470.0,185.5,0.0
2018-02-23 09:00:00,5749.2,0.0,1470.0,350.6,0.0
2018-02-23 10:00:00,5695.5,0.0,1470.0,172.8,0.0
2018-02-23 11:00:00,5412.0,0.0,1520.0,740.0,0.0
2018-02-23 12:00:00,5044.2,0.0,1470.0,740.0,0.0
2018-02-23 13:00:00,4693.8,0.0,1570.0,740.0,0.0
2018-02-23 14:00:00,4208.2,0.0,1670.0,740.0,0.0
2018-02-23 15:00:00,4509.2,0.0,1670.0,600.0,0.0
2018-02-23 16:00:00,5436.8,0.0,1670.0,0.0,0.0
2018-02-23 17:00:00,6184.9,0.0,1670.0,0.0,0.0
2018-02-23 18:00:00,6245.4,0.0,1670.0,0.0,0.0
2018-02-23 19:00:00,6118.9,0.0,1670.0,0.0,0.0
2018-02-23 20:00:00,5278.8,0.0,1770.0,0.0,0.0
2018-02-23 21:00:00,3951.9,0.0,1130.7,0.0,0.0
2018-02-23 22:00:00,3017.5,0.0,964.3,0.0,0.0
2018-02-23 23:00:00,2330.4,0.0,0.0,445.0,0.0
2018-02-24 00:00:00,961.0,0.0,0.0,445.0,0.0
2018-02-24 01:00:00,614.3,0.0,0.0,438.0,0.0
2018-02-24 02:00:00,612.0,0.0,0.0,439.0,0.0
2018-02-24 03:00:00,614.2,0.0,0.0,465.0,0.0
2018-02-24 04:00:00,743.6,0.0,0.0,488.0,0.0
2018-02-24 05:00:00,549.6,0.0,331.1,506.0,0.0
2018-02-24 06:00:00,1092.3,0.0,666.4,573.0,0.0
2018-02-24 07:00:00,1680.0,0.0,808.1,657.0,0.0
2018-02-24 08:00:00,2792.7,0.0,484.6,740.0,0.0
2018-02-24 09:00:00,3587.1,0.0,570.0,740.0,0.0
2018-02-24 10:00:00,3517.6,0.0,570.0,740.0,0.0
2018-02-24 11:00:00,3541.8,0.0,570.0,740.0,0.0
2018-02-24 12:00:00,3288.7,0.0,1170.0,736.0,0.0
2018-02-24 13:00:00,3286.8,0.0,920.8,640.0,0.0
2018-02-24 14:00:00,3201.9,0.0,478.3,563.0,0.0
2018-02-24 15:00:00,3354.1,0.0,134.8,627.0,0.0
2018-02-24 16:00:00,4027.3,0.0,263.6,674.0,0.0
2018-02-24 17:00:00,4425.5,0.0,1459.0,739.9,0.0
2018-02-24 18:00:00,4431.5,0.0,1578.7,740.0,0.0
2018-02-24 19:00:00,4492.9,0.0,1389.9,664.0,0.0
2018-02-24 20:00:00,4175.0,0.0,586.4,604.0,0.0
